,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_bin,param_max_depth,param_max_leaves,param_n_estimators,param_scale_pos_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
259,0.01585550308227539,0.0008497110841099102,0.010231447219848634,0.00044464509924729866,0.2,0.3,20,2,4,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 4, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.5263157894736842,0.47619047619047616,0.5128205128205128,0.5116279069767442,0.55,0.5153909370922835,0.023977419570951192,694,0.6577181208053692,0.6493506493506493,0.6455696202531646,0.6577181208053692,0.6071428571428571,0.6434998736714819,0.018786512081510016,0.7142857142857143,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.7857142857142857,0.7769230769230769,0.042218401565491295,837,0.9245283018867925,0.9259259259259259,0.9444444444444444,0.9074074074074074,0.9622641509433962,0.9329140461215932,0.018783619924130825
260,0.018383312225341796,0.0018825866854202456,0.014164018630981445,0.001981985974213271,0.2,0.3,20,2,4,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 4, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.4444444444444444,0.4864864864864865,0.5789473684210527,0.5405405405405406,0.5945945945945946,0.5290026868974238,0.056369522436615874,411,0.7445255474452555,0.7536231884057971,0.7210884353741497,0.7714285714285715,0.7222222222222222,0.7425775929751992,0.01915360893223365,0.5714285714285714,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.7857142857142857,0.7329670329670329,0.09450549450549452,941,0.9622641509433962,0.9629629629629629,0.9814814814814815,1.0,0.9811320754716981,0.9775681341719077,0.013990907747422149
261,0.020105838775634766,0.0037769631650199295,0.013184642791748047,0.0009802870393553949,0.2,0.3,20,2,4,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 4, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.47058823529411764,0.47058823529411764,0.5,0.5555555555555556,0.6285714285714286,0.5250606909430439,0.06034392206593626,530,0.7969924812030075,0.7846153846153846,0.8120300751879699,0.8244274809160306,0.7910447761194029,0.8018220396083591,0.014496571911024507,0.5714285714285714,0.6153846153846154,0.6153846153846154,0.7692307692307693,0.7857142857142857,0.6714285714285715,0.08821376808962408,1024,1.0,0.9444444444444444,1.0,1.0,1.0,0.9888888888888889,0.022222222222222233
262,0.024356365203857422,0.00607373409529731,0.015118789672851563,0.003155049734169373,0.2,0.3,20,2,4,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 4, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.4375,0.47058823529411764,0.5517241379310345,0.47058823529411764,0.6666666666666666,0.5194134550371873,0.08271046710823288,653,0.8412698412698413,0.84375,0.8244274809160306,0.8503937007874016,0.803030303030303,0.8325742652007152,0.017071954609908627,0.5,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.7857142857142857,0.6263736263736264,0.09134770303569408,1091,1.0,1.0,1.0,1.0,1.0,1.0,0.0
263,0.02644519805908203,0.0037066714648115767,0.012566089630126953,0.001865378899790884,0.2,0.3,20,2,4,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 2, 'max_leaves': 4, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.45161290322580644,0.4666666666666667,0.5517241379310345,0.5,0.6875,0.5315007415647015,0.08523212433633741,388,0.8983050847457628,0.864,0.8709677419354839,0.8780487804878049,0.8346456692913385,0.8691934552920781,0.020734383725046625,0.5,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.7857142857142857,0.6109890109890109,0.0981288531833223,1106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
264,0.014336156845092773,0.0026251060665690366,0.013086700439453125,0.003883734651324021,0.2,0.3,20,3,1,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 1, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
265,0.014583063125610352,0.0014976746121238304,0.012170553207397461,0.0029539480657761836,0.2,0.3,20,3,1,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 1, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
266,0.01937699317932129,0.004765073007264971,0.011966419219970704,0.0009512701653892706,0.2,0.3,20,3,1,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 1, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
267,0.017525386810302735,0.0017373528348969723,0.013368749618530273,0.0028217073249407264,0.2,0.3,20,3,1,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 1, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
268,0.02190399169921875,0.002520391198340604,0.013293838500976563,0.0019027046447383845,0.2,0.3,20,3,1,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 1, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
269,0.01992483139038086,0.0018714644605306965,0.012259292602539062,0.0014605524444206274,0.2,0.3,20,3,1,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 1, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
270,0.013259029388427735,0.001110902076870217,0.013106632232666015,0.0016362719325221644,0.2,0.3,20,3,2,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 2, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.5714285714285714,0.5,0.5333333333333333,0.5454545454545454,0.4888888888888889,0.5278210678210679,0.030108687605135357,477,0.5164835164835165,0.5340909090909091,0.5251396648044693,0.5222222222222223,0.5363128491620112,0.5268498323526256,0.007399754492202354,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.7857142857142857,0.8824175824175825,0.054680682657691146,293,0.8867924528301887,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.9056603773584906,0.880712788259958,0.01400172379762098
271,0.013962173461914062,0.0010660448252473994,0.011133813858032226,0.0012188889631277672,0.2,0.3,20,3,2,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 2, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.6,0.5,0.5238095238095238,0.5454545454545454,0.4888888888888889,0.5316305916305917,0.039380183549934875,374,0.5508982035928144,0.5423728813559322,0.5664739884393064,0.5303867403314917,0.5363128491620112,0.5452889325763112,0.012581091169979772,0.8571428571428571,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7857142857142857,0.867032967032967,0.05182341152769935,355,0.8679245283018868,0.8888888888888888,0.9074074074074074,0.8888888888888888,0.9056603773584906,0.8917540181691125,0.014301593893455158
272,0.01716165542602539,0.0018014985294387562,0.01219162940979004,0.0013344215549970248,0.2,0.3,20,3,2,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 2, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5238095238095238,0.5238095238095238,0.5454545454545454,0.4888888888888889,0.5292130092130092,0.025161472646893668,401,0.5714285714285714,0.6289308176100629,0.6257668711656442,0.5853658536585366,0.5363128491620112,0.5895609926049652,0.034763766861207766,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.7857142857142857,0.8373626373626374,0.05066875553142201,551,0.8679245283018868,0.9259259259259259,0.9444444444444444,0.8888888888888888,0.9056603773584906,0.9065688329839274,0.02689255283478561
273,0.019888782501220705,0.0013984582557795366,0.013509511947631836,0.0023016659792544736,0.2,0.3,20,3,2,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 2, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.55,0.5365853658536586,0.5116279069767442,0.5365853658536586,0.5116279069767442,0.5292853091321611,0.015226606816888213,391,0.6025641025641025,0.6410256410256411,0.6419753086419753,0.6125,0.5780346820809249,0.6152199468625288,0.02421609240942119,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7857142857142857,0.821978021978022,0.029609216671005453,659,0.8867924528301887,0.9259259259259259,0.9629629629629629,0.9074074074074074,0.9433962264150944,0.9252969951083159,0.02664334808710606
274,0.02161707878112793,0.0030278849059487967,0.012976264953613282,0.0012376710232639286,0.2,0.3,20,3,2,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 2, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.55,0.5128205128205128,0.5116279069767442,0.5581395348837209,0.5116279069767442,0.5288431723315444,0.02076219909383455,423,0.6225165562913907,0.6363636363636364,0.6582278481012658,0.6447368421052632,0.6,0.6323689765723113,0.019911923418752468,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.7857142857142857,0.8219780219780219,0.05695234514219755,669,0.8867924528301887,0.9074074074074074,0.9629629629629629,0.9074074074074074,0.9622641509433962,0.9253668763102725,0.03133032333160817
275,0.025679588317871094,0.007876151107125917,0.01378316879272461,0.0017663955739965296,0.2,0.3,20,3,2,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 2, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5365853658536586,0.47619047619047616,0.5714285714285714,0.5238095238095238,0.5344233002769588,0.03393711058348991,343,0.6442953020134228,0.6493506493506493,0.6666666666666666,0.6530612244897959,0.6107784431137725,0.6448304571268614,0.01857322678229103,0.7857142857142857,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.7857142857142857,0.8219780219780219,0.05695234514219755,669,0.9056603773584906,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.9622641509433962,0.929140461215933,0.029742148864773006
276,0.014938735961914062,0.0005577861352869748,0.01202092170715332,0.0027486879856417016,0.2,0.3,20,3,3,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 3, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.5714285714285714,0.4897959183673469,0.5217391304347826,0.5106382978723404,0.4782608695652174,0.5143725575336517,0.03234707100725922,714,0.5245901639344263,0.5666666666666667,0.5513513513513514,0.5384615384615384,0.5425531914893617,0.5447245823806688,0.013962124433687266,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.7857142857142857,0.8824175824175825,0.054680682657691146,293,0.9056603773584906,0.9444444444444444,0.9444444444444444,0.9074074074074074,0.9622641509433962,0.9328441649196367,0.02245286390040712
277,0.01623082160949707,0.003026936714392505,0.013228130340576173,0.00214496160537187,0.2,0.3,20,3,3,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 3, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.5,0.46808510638297873,0.5,0.5238095238095238,0.4888888888888889,0.4961567038162783,0.018083451114023978,802,0.6025641025641025,0.591715976331361,0.6035502958579881,0.6274509803921569,0.5543478260869565,0.595925836246513,0.023843185721741406,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7857142857142857,0.8076923076923077,0.05224116186375697,744,0.8867924528301887,0.9259259259259259,0.9444444444444444,0.8888888888888888,0.9622641509433962,0.9216631726065689,0.02991894926380341
278,0.020148611068725585,0.003128309590337784,0.014173316955566406,0.001648828003938387,0.2,0.3,20,3,3,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 3, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.5263157894736842,0.55,0.5,0.5116279069767442,0.55,0.5275887392900858,0.020109879752009965,517,0.6845637583892618,0.6447368421052632,0.6754966887417219,0.7027027027027027,0.6257668711656442,0.6666533726209187,0.02775096635731651,0.7142857142857143,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.7857142857142857,0.7923076923076924,0.049924468974068326,791,0.9622641509433962,0.9074074074074074,0.9444444444444444,0.9629629629629629,0.9622641509433962,0.9478686233403213,0.021406244483637406
279,0.021842050552368163,0.0030687848574375756,0.011659193038940429,0.0017070003271187672,0.2,0.3,20,3,3,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 3, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.5555555555555556,0.5641025641025641,0.5,0.5263157894736842,0.5789473684210527,0.5449842555105713,0.028294345776641056,180,0.7323943661971831,0.684931506849315,0.7464788732394366,0.7375886524822695,0.68,0.7162786797536408,0.028016672991566627,0.7142857142857143,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.7857142857142857,0.7615384615384615,0.05445939205874227,893,0.9811320754716981,0.9259259259259259,0.9814814814814815,0.9629629629629629,0.9622641509433962,0.962753319357093,0.02022405931552775
280,0.021559476852416992,0.0012260269045643575,0.012149620056152343,0.0013500041325955297,0.2,0.3,20,3,3,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 3, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.5714285714285714,0.5641025641025641,0.5333333333333333,0.5263157894736842,0.5945945945945946,0.5579549705865495,0.025175605953624437,43,0.7681159420289855,0.7536231884057971,0.7941176470588235,0.803030303030303,0.7482014388489209,0.773417703874566,0.021731015713693642,0.7142857142857143,0.8461538461538461,0.6153846153846154,0.7692307692307693,0.7857142857142857,0.7461538461538462,0.07773511729154897,921,1.0,0.9629629629629629,1.0,0.9814814814814815,0.9811320754716981,0.9851153039832286,0.013877358099082112
281,0.026101398468017577,0.0018745872485749929,0.014788532257080078,0.0030065829858472205,0.2,0.3,20,3,3,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 3, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.5454545454545454,0.5714285714285714,0.5,0.45714285714285713,0.6111111111111112,0.537027417027417,0.053843146576733135,309,0.7851851851851852,0.8120300751879699,0.8059701492537313,0.84375,0.7761194029850746,0.8046109625223922,0.023570679523560737,0.6428571428571429,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.7857142857142857,0.6703296703296704,0.09408287821100657,1030,1.0,1.0,1.0,1.0,0.9811320754716981,0.9962264150943396,0.007547169811320753
282,0.017065763473510742,0.0025823726770987997,0.014399957656860352,0.003190865543280904,0.2,0.3,20,3,4,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 4, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.5641025641025641,0.4782608695652174,0.5454545454545454,0.5217391304347826,0.4782608695652174,0.5175635958244654,0.03478684898566772,673,0.5542168674698795,0.5882352941176471,0.56,0.56,0.5483870967741935,0.5621678516723441,0.013726165325658115,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.7857142857142857,0.8527472527472527,0.06151883517485017,379,0.8679245283018868,0.9259259259259259,0.9074074074074074,0.9074074074074074,0.9622641509433962,0.9141858839972048,0.03059855178783128
283,0.017336702346801756,0.0025544511955778817,0.012797260284423828,0.0019132580622583885,0.2,0.3,20,3,4,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 4, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.5263157894736842,0.47619047619047616,0.5128205128205128,0.5116279069767442,0.55,0.5153909370922835,0.023977419570951192,694,0.6577181208053692,0.6493506493506493,0.6455696202531646,0.6577181208053692,0.6071428571428571,0.6434998736714819,0.018786512081510016,0.7142857142857143,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.7857142857142857,0.7769230769230769,0.042218401565491295,837,0.9245283018867925,0.9259259259259259,0.9444444444444444,0.9074074074074074,0.9622641509433962,0.9329140461215932,0.018783619924130825
284,0.022062253952026368,0.0035462158520969383,0.016107988357543946,0.00331993952887266,0.2,0.3,20,3,4,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 4, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.4444444444444444,0.5,0.5789473684210527,0.5555555555555556,0.5945945945945946,0.5347083926031295,0.05537201680963611,341,0.7445255474452555,0.7555555555555555,0.7210884353741497,0.762589928057554,0.7222222222222222,0.7411963377309474,0.016966444986785057,0.5714285714285714,0.6153846153846154,0.8461538461538461,0.7692307692307693,0.7857142857142857,0.7175824175824175,0.1054945054945055,973,0.9622641509433962,0.9444444444444444,0.9814814814814815,0.9814814814814815,0.9811320754716981,0.9701607267645004,0.014834908515001364
285,0.020692920684814452,0.002736051685637586,0.013974475860595702,0.00224763049266615,0.2,0.3,20,3,4,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 4, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.47058823529411764,0.5714285714285714,0.5,0.6060606060606061,0.6285714285714286,0.5553297682709447,0.06072831438085455,67,0.7969924812030075,0.803030303030303,0.8120300751879699,0.8244274809160306,0.7910447761194029,0.8055050232913427,0.01173304790974159,0.5714285714285714,0.7692307692307693,0.6153846153846154,0.7692307692307693,0.7857142857142857,0.7021978021978021,0.09010989010989012,989,1.0,0.9814814814814815,1.0,1.0,1.0,0.9962962962962962,0.007407407407407395
286,0.026323747634887696,0.004643204964231477,0.014415693283081055,0.0027407629338325693,0.2,0.3,20,3,4,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 4, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.4375,0.5625,0.4827586206896552,0.5806451612903226,0.6470588235294118,0.5420925211018779,0.07400108528171709,241,0.8412698412698413,0.84375,0.84375,0.8503937007874016,0.8153846153846154,0.8389096314883716,0.012146926814764187,0.5,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.7857142857142857,0.6417582417582418,0.10639496652711765,1065,1.0,1.0,1.0,1.0,1.0,1.0,0.0
287,0.026898956298828124,0.0018935065375837138,0.012665033340454102,0.0017055901919891098,0.2,0.3,20,3,4,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.3, 'max_bin': 20, 'max_depth': 3, 'max_leaves': 4, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.45161290322580644,0.4666666666666667,0.4827586206896552,0.5454545454545454,0.6875,0.5267985472073347,0.08646530222722877,525,0.8548387096774194,0.864,0.864,0.8780487804878049,0.8412698412698413,0.8604314662870131,0.012118460505887099,0.5,0.5384615384615384,0.5384615384615384,0.6923076923076923,0.7857142857142857,0.6109890109890109,0.10952687219308085,1106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
288,0.014979171752929687,0.00221117984575086,0.014459943771362305,0.004112258815007574,0.2,0.5,2,1,1,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 2, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
289,0.015382146835327149,0.0015288728652025566,0.011043548583984375,0.0013792591251369129,0.2,0.5,2,1,1,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 2, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
290,0.015923452377319337,0.0009986306969047428,0.011626815795898438,0.0012792020654791598,0.2,0.5,2,1,1,20,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 2, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 20, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
291,0.018188285827636718,0.0025649713579807155,0.013347339630126954,0.0018086017188490826,0.2,0.5,2,1,1,30,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 2, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 30, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
292,0.019313764572143555,0.002465501051051103,0.012979698181152344,0.003980780200442554,0.2,0.5,2,1,1,40,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 2, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 40, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
293,0.023461532592773438,0.003919048744295503,0.013142538070678712,0.0017848941690755398,0.2,0.5,2,1,1,50,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 2, 'max_depth': 1, 'max_leaves': 1, 'n_estimators': 50, 'scale_pos_weight': 4.5}",0.358974358974359,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.36363636363636365,0.3497853024168814,0.009520920820814502,865,0.3475409836065574,0.3517915309446254,0.3517915309446254,0.3517915309446254,0.3464052287581699,0.3498641610397207,0.002387703087291649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
294,0.015205907821655273,0.0012281910373523547,0.00969381332397461,0.00019269622621471505,0.2,0.5,2,1,2,5,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 2, 'max_depth': 1, 'max_leaves': 2, 'n_estimators': 5, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5217391304347826,0.5238095238095238,0.5454545454545454,0.4888888888888889,0.5287989305380609,0.025263817734232502,443,0.5732484076433121,0.5521472392638037,0.5844155844155844,0.5222222222222223,0.5363128491620112,0.5536692605413867,0.022896101051499668,0.7857142857142857,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7857142857142857,0.8527472527472527,0.06151883517485016,379,0.8490566037735849,0.8333333333333334,0.8333333333333334,0.8703703703703703,0.9056603773584906,0.8583508036338225,0.027279279836747463
295,0.017377424240112304,0.005003699319115661,0.011899280548095702,0.0018349740021853488,0.2,0.5,2,1,2,10,4.5,"{'gamma': 0.2, 'learning_rate': 0.5, 'max_bin': 2, 'max_depth': 1, 'max_leaves': 2, 'n_estimators': 10, 'scale_pos_weight': 4.5}",0.5641025641025641,0.5853658536585366,0.5116279069767442,0.5454545454545454,0.5116279069767442,0.5436357554338269,0.029026209114416644,213,0.5769230769230769,0.5714285714285714,0.588957055214724,0.5802469135802469,0.5529411764705883,0.5740993587234415,0.012010984482837736,0.7857142857142857,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7857142857142857,0.8527472527472527,0.06151883517485016,379,0.8490566037735849,0.8518518518518519,0.8888888888888888,0.8703703703703703,0.8867924528301887,0.869392033542977,0.016763333680157852
